,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,track_name,artist_name
1662,0.6809999999999999,0.469,2,-10.802999999999999,0,0.0366,0.161,0.40299999999999997,0.10800000000000001,0.0373,130.02200000000002,audio_features,6qcuRcbz8DCLG6nG4or8Uo,spotify:track:6qcuRcbz8DCLG6nG4or8Uo,https://api.spotify.com/v1/tracks/6qcuRcbz8DCLG6nG4or8Uo,https://api.spotify.com/v1/audio-analysis/6qcuRcbz8DCLG6nG4or8Uo,222453,4,65,Cherry Hill,Russ
1663,0.49700000000000005,0.446,6,-9.842,0,0.475,0.62,0.0,0.0913,0.313,90.854,audio_features,4TkGhMYlkcbxCMj3pny9mU,spotify:track:4TkGhMYlkcbxCMj3pny9mU,https://api.spotify.com/v1/tracks/4TkGhMYlkcbxCMj3pny9mU,https://api.spotify.com/v1/audio-analysis/4TkGhMYlkcbxCMj3pny9mU,253079,1,39,#WhiteGirlVoice,Rajitheone
1664,0.73,0.698,4,-7.11,0,0.265,0.293,0.0,0.33399999999999996,0.46,82.97,audio_features,68bA8pzFDFXNXACzKbZZXT,spotify:track:68bA8pzFDFXNXACzKbZZXT,https://api.spotify.com/v1/tracks/68bA8pzFDFXNXACzKbZZXT,https://api.spotify.com/v1/audio-analysis/68bA8pzFDFXNXACzKbZZXT,235366,4,30,Red Button,Mansa
1665,0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.45299999999999996,0.228,150.01,audio_features,6dVZCbi9CYtD9LjAHXRjIG,spotify:track:6dVZCbi9CYtD9LjAHXRjIG,https://api.spotify.com/v1/tracks/6dVZCbi9CYtD9LjAHXRjIG,https://api.spotify.com/v1/audio-analysis/6dVZCbi9CYtD9LjAHXRjIG,258427,4,57,Mask Off - Remix,Future
1666,0.851,0.359,0,-8.335,1,0.0832,0.0207,0.0,0.105,0.159,137.034,audio_features,5TidpShGz6Jxsbx8fzKDlC,spotify:track:5TidpShGz6Jxsbx8fzKDlC,https://api.spotify.com/v1/tracks/5TidpShGz6Jxsbx8fzKDlC,https://api.spotify.com/v1/audio-analysis/5TidpShGz6Jxsbx8fzKDlC,192600,4,57,WISH YOU WELL,Amir Obe
1667,0.9179999999999999,0.607,9,-4.887,1,0.257,0.281,0.0,0.0843,0.45,118.006,audio_features,0FUNbmt2zPrwrjyfzvoxdS,spotify:track:0FUNbmt2zPrwrjyfzvoxdS,https://api.spotify.com/v1/tracks/0FUNbmt2zPrwrjyfzvoxdS,https://api.spotify.com/v1/audio-analysis/0FUNbmt2zPrwrjyfzvoxdS,290499,4,39,Shake It Up,G-Eazy
1668,0.88,0.495,1,-3.4760000000000004,1,0.0695,0.0148,1.47e-06,0.121,0.469,124.024,audio_features,0OVhQZkNe7lh0fQeH96EFW,spotify:track:0OVhQZkNe7lh0fQeH96EFW,https://api.spotify.com/v1/tracks/0OVhQZkNe7lh0fQeH96EFW,https://api.spotify.com/v1/audio-analysis/0OVhQZkNe7lh0fQeH96EFW,209040,4,52,Don't Get Too High,Bryson Tiller
1669,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,audio_features,7floNISpH8VF4z4459Qo18,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,126346,4,83,Look At Me!,XXXTENTACION
1670,0.6940000000000001,0.815,2,-4.328,1,0.12,0.22899999999999998,0.0,0.0924,0.813,88.931,audio_features,5CtI0qwDJkDQGwXD1H1cLb,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb,https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb,228827,4,6,Despacito - Remix,Luis Fonsi
1671,0.565,0.17600000000000002,0,-9.254,0,0.0419,0.956,5.47e-06,0.10800000000000001,0.301,97.931,audio_features,61iyAeMVUNu7vIVqedsBFB,spotify:track:61iyAeMVUNu7vIVqedsBFB,https://api.spotify.com/v1/tracks/61iyAeMVUNu7vIVqedsBFB,https://api.spotify.com/v1/audio-analysis/61iyAeMVUNu7vIVqedsBFB,236293,3,0,We Don't Have To Take Our Clothes Off,Ella Eyre
1672,0.765,0.5,1,-7.626,1,0.152,0.423,0.0,0.10800000000000001,0.495,107.04299999999999,audio_features,32xx0fAv3CIeGmNaWTHvEF,spotify:track:32xx0fAv3CIeGmNaWTHvEF,https://api.spotify.com/v1/tracks/32xx0fAv3CIeGmNaWTHvEF,https://api.spotify.com/v1/audio-analysis/32xx0fAv3CIeGmNaWTHvEF,220160,4,67,Heebiejeebies - Bonus,Aminé
1673,0.79,0.606,5,-5.457000000000001,0,0.0501,0.341,9.300000000000001e-05,0.0697,0.514,117.963,audio_features,5QyziaJzRpQ3p8tdw1dmdA,spotify:track:5QyziaJzRpQ3p8tdw1dmdA,https://api.spotify.com/v1/tracks/5QyziaJzRpQ3p8tdw1dmdA,https://api.spotify.com/v1/audio-analysis/5QyziaJzRpQ3p8tdw1dmdA,168814,4,41,Not The Same,KYLE
1674,0.825,0.669,2,-3.617,0,0.0947,0.00448,0.0,0.0359,0.9540000000000001,99.96,audio_features,7L3FllK8NDaivTBFuvYf9i,spotify:track:7L3FllK8NDaivTBFuvYf9i,https://api.spotify.com/v1/tracks/7L3FllK8NDaivTBFuvYf9i,https://api.spotify.com/v1/audio-analysis/7L3FllK8NDaivTBFuvYf9i,191973,4,49,One More Shot,Russ
1675,0.703,0.6609999999999999,6,-3.885,1,0.0539,0.0517,0.0,0.34,0.495,149.906,audio_features,5de7ci7TFqbQ1PFgKAD7MR,spotify:track:5de7ci7TFqbQ1PFgKAD7MR,https://api.spotify.com/v1/tracks/5de7ci7TFqbQ1PFgKAD7MR,https://api.spotify.com/v1/audio-analysis/5de7ci7TFqbQ1PFgKAD7MR,249240,4,67,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock
1676,0.5770000000000001,0.799,1,-6.539,1,0.0721,0.326,0.0,0.11900000000000001,0.565,122.90299999999999,audio_features,6CvTbrBxxc5jFwqsivhpxh,spotify:track:6CvTbrBxxc5jFwqsivhpxh,https://api.spotify.com/v1/tracks/6CvTbrBxxc5jFwqsivhpxh,https://api.spotify.com/v1/audio-analysis/6CvTbrBxxc5jFwqsivhpxh,412560,4,50,Anziety,Logic
1677,0.435,0.5770000000000001,3,-6.532,0,0.109,0.6459999999999999,0.0,0.125,0.46799999999999997,107.05799999999999,audio_features,7J2WCEwxOkEvnF7CsZ2642,spotify:track:7J2WCEwxOkEvnF7CsZ2642,https://api.spotify.com/v1/tracks/7J2WCEwxOkEvnF7CsZ2642,https://api.spotify.com/v1/audio-analysis/7J2WCEwxOkEvnF7CsZ2642,197382,4,44,Mean What You Say,Eric Bellinger
1678,0.696,0.57,0,-9.084,1,0.557,0.6729999999999999,3.02e-06,0.098,0.32899999999999996,76.976,audio_features,6VnqGxiMNexOe0kRmIsBw4,spotify:track:6VnqGxiMNexOe0kRmIsBw4,https://api.spotify.com/v1/tracks/6VnqGxiMNexOe0kRmIsBw4,https://api.spotify.com/v1/audio-analysis/6VnqGxiMNexOe0kRmIsBw4,189231,4,69,Ain't Nobody Takin My Baby,Russ
1679,0.574,0.8029999999999999,4,-3.17,0,0.18600000000000003,0.102,4.15e-06,0.0861,0.647,97.96700000000001,audio_features,2FK1qmw8XNBqUe5CcgTVnE,spotify:track:2FK1qmw8XNBqUe5CcgTVnE,https://api.spotify.com/v1/tracks/2FK1qmw8XNBqUe5CcgTVnE,https://api.spotify.com/v1/audio-analysis/2FK1qmw8XNBqUe5CcgTVnE,208125,4,62,Guillotine,Jon Bellion
1680,0.568,0.846,10,-5.227,1,0.068,0.466,0.00040599999999999995,0.0901,0.39799999999999996,80.01899999999999,audio_features,6luhvKibJJNM4P64RLNwgg,spotify:track:6luhvKibJJNM4P64RLNwgg,https://api.spotify.com/v1/tracks/6luhvKibJJNM4P64RLNwgg,https://api.spotify.com/v1/audio-analysis/6luhvKibJJNM4P64RLNwgg,203631,4,52,Carry Your Throne,Jon Bellion
1681,0.737,0.429,4,-10.252,0,0.0785,0.632,0.0,0.10400000000000001,0.147,99.955,audio_features,6HK4YGOpZr1ost68QP3ul0,spotify:track:6HK4YGOpZr1ost68QP3ul0,https://api.spotify.com/v1/tracks/6HK4YGOpZr1ost68QP3ul0,https://api.spotify.com/v1/audio-analysis/6HK4YGOpZr1ost68QP3ul0,185400,4,66,Ride Slow,Russ
1682,0.9129999999999999,0.223,11,-12.421,0,0.321,0.257,8.78e-05,0.0786,0.35,139.968,audio_features,6RD9GItAGZ3gbUbx14okHF,spotify:track:6RD9GItAGZ3gbUbx14okHF,https://api.spotify.com/v1/tracks/6RD9GItAGZ3gbUbx14okHF,https://api.spotify.com/v1/audio-analysis/6RD9GItAGZ3gbUbx14okHF,212547,4,57,One I Want (feat. PARTYNEXTDOOR),Majid Jordan
1683,0.7340000000000001,0.664,9,-5.693,1,0.242,0.0794,2.12e-06,0.158,0.478,156.04,audio_features,3Y50039OrE23aLLh8tHHYZ,spotify:track:3Y50039OrE23aLLh8tHHYZ,https://api.spotify.com/v1/tracks/3Y50039OrE23aLLh8tHHYZ,https://api.spotify.com/v1/audio-analysis/3Y50039OrE23aLLh8tHHYZ,225399,4,44,Nothing 2 Lose,KYLE
1684,0.762,0.43700000000000006,10,-5.581,1,0.0568,0.252,2.86e-06,0.0901,0.217,106.965,audio_features,12o6dxWGk29uIAP3OWY0pM,spotify:track:12o6dxWGk29uIAP3OWY0pM,https://api.spotify.com/v1/tracks/12o6dxWGk29uIAP3OWY0pM,https://api.spotify.com/v1/audio-analysis/12o6dxWGk29uIAP3OWY0pM,189796,4,0,Homemade Dynamite,Lorde
1685,0.72,0.76,2,-4.604,1,0.21600000000000003,0.619,0.00037799999999999997,0.42700000000000005,0.5720000000000001,99.97399999999999,audio_features,1wnDOr0vkblJRTktAwrcMm,spotify:track:1wnDOr0vkblJRTktAwrcMm,https://api.spotify.com/v1/tracks/1wnDOr0vkblJRTktAwrcMm,https://api.spotify.com/v1/audio-analysis/1wnDOr0vkblJRTktAwrcMm,240000,4,0,Blame,KYLE
1686,0.8,0.569,1,-6.843,0,0.11900000000000001,0.00545,0.000319,0.0542,0.325,119.954,audio_features,3HooZZPp0evFShqaJ2Pwer,spotify:track:3HooZZPp0evFShqaJ2Pwer,https://api.spotify.com/v1/tracks/3HooZZPp0evFShqaJ2Pwer,https://api.spotify.com/v1/audio-analysis/3HooZZPp0evFShqaJ2Pwer,269840,4,0,Heartbeat,Childish Gambino
1687,0.574,0.879,11,-5.571000000000001,0,0.05,0.0685,0.000549,0.10099999999999999,0.122,123.086,audio_features,7efTNoBgYZ3IsB8wpP1f7R,spotify:track:7efTNoBgYZ3IsB8wpP1f7R,https://api.spotify.com/v1/tracks/7efTNoBgYZ3IsB8wpP1f7R,https://api.spotify.com/v1/audio-analysis/7efTNoBgYZ3IsB8wpP1f7R,311533,4,53,Spectrum,Florence + The Machine
1688,0.8640000000000001,0.597,8,-6.154,1,0.0526,0.252,6.81e-06,0.0754,0.644,113.00299999999999,audio_features,4448lgA3hWGQSoEPhTgnlf,spotify:track:4448lgA3hWGQSoEPhTgnlf,https://api.spotify.com/v1/tracks/4448lgA3hWGQSoEPhTgnlf,https://api.spotify.com/v1/audio-analysis/4448lgA3hWGQSoEPhTgnlf,207693,4,0,1 Night (feat. Charli XCX),Mura Masa
1689,0.555,0.263,10,-9.222999999999999,1,0.066,0.9059999999999999,0.0,0.10099999999999999,0.42100000000000004,124.235,audio_features,35LwnXpLMRb2kShTHmtPJ5,spotify:track:35LwnXpLMRb2kShTHmtPJ5,https://api.spotify.com/v1/tracks/35LwnXpLMRb2kShTHmtPJ5,https://api.spotify.com/v1/audio-analysis/35LwnXpLMRb2kShTHmtPJ5,195579,4,0,Lost On You,Lewis Capaldi
1690,0.5379999999999999,0.507,7,-10.181000000000001,0,0.177,0.5489999999999999,1.11e-06,0.231,0.27,145.967,audio_features,1oQQ5pf4hft7C3s75B8fXb,spotify:track:1oQQ5pf4hft7C3s75B8fXb,https://api.spotify.com/v1/tracks/1oQQ5pf4hft7C3s75B8fXb,https://api.spotify.com/v1/audio-analysis/1oQQ5pf4hft7C3s75B8fXb,217200,4,53,Set It Off,Bryson Tiller
1691,0.735,0.588,5,-7.197,0,0.226,0.0356,0.0,0.107,0.435,90.00200000000001,audio_features,3Jrs7cC2OJNlNSy9VnDOMZ,spotify:track:3Jrs7cC2OJNlNSy9VnDOMZ,https://api.spotify.com/v1/tracks/3Jrs7cC2OJNlNSy9VnDOMZ,https://api.spotify.com/v1/audio-analysis/3Jrs7cC2OJNlNSy9VnDOMZ,194267,4,56,Somethin Tells Me,Bryson Tiller
1692,0.6509999999999999,0.6629999999999999,11,-7.78,1,0.327,0.205,0.0,0.105,0.377,114.137,audio_features,4IdAIZRVkwuQQnHpi529cn,spotify:track:4IdAIZRVkwuQQnHpi529cn,https://api.spotify.com/v1/tracks/4IdAIZRVkwuQQnHpi529cn,https://api.spotify.com/v1/audio-analysis/4IdAIZRVkwuQQnHpi529cn,134747,4,53,No Longer Friends,Bryson Tiller
1693,0.9059999999999999,0.601,5,-2.948,1,0.0836,0.309,0.0,0.0917,0.545,114.024,audio_features,0kZOgFGhGfYW5WmdiTb5VV,spotify:track:0kZOgFGhGfYW5WmdiTb5VV,https://api.spotify.com/v1/tracks/0kZOgFGhGfYW5WmdiTb5VV,https://api.spotify.com/v1/audio-analysis/0kZOgFGhGfYW5WmdiTb5VV,134760,4,46,Nevermind This Interlude,Bryson Tiller
1694,0.726,0.535,7,-7.803999999999999,0,0.0476,0.0533,1.3800000000000002e-05,0.0984,0.375,98.06700000000001,audio_features,2XlHu0HcujBCkWMdIAvrqt,spotify:track:2XlHu0HcujBCkWMdIAvrqt,https://api.spotify.com/v1/tracks/2XlHu0HcujBCkWMdIAvrqt,https://api.spotify.com/v1/audio-analysis/2XlHu0HcujBCkWMdIAvrqt,216558,4,65,Blem,Drake
1695,0.73,0.473,1,-8.165,1,0.062,0.00505,0.0,0.0932,0.254,122.00299999999999,audio_features,21QaCM5SdwjGbAimqJUnmC,spotify:track:21QaCM5SdwjGbAimqJUnmC,https://api.spotify.com/v1/tracks/21QaCM5SdwjGbAimqJUnmC,https://api.spotify.com/v1/audio-analysis/21QaCM5SdwjGbAimqJUnmC,237147,4,0,B.E.D.,Jacquees
1696,0.6459999999999999,0.7559999999999999,9,-9.017000000000001,0,0.488,0.39299999999999996,2.9999999999999997e-05,0.20199999999999999,0.602,193.88,audio_features,5GG3knKdxKWrNboRijxeKF,spotify:track:5GG3knKdxKWrNboRijxeKF,https://api.spotify.com/v1/tracks/5GG3knKdxKWrNboRijxeKF,https://api.spotify.com/v1/audio-analysis/5GG3knKdxKWrNboRijxeKF,169267,4,64,Run Me Dry,Bryson Tiller
1697,0.9179999999999999,0.445,8,-4.008,1,0.166,0.0144,2.15e-06,0.12300000000000001,0.292,127.961,audio_features,4B2OmQGLBVB51aYNgUvXeM,spotify:track:4B2OmQGLBVB51aYNgUvXeM,https://api.spotify.com/v1/tracks/4B2OmQGLBVB51aYNgUvXeM,https://api.spotify.com/v1/audio-analysis/4B2OmQGLBVB51aYNgUvXeM,180013,4,45,Blowing Smoke,Bryson Tiller
1698,0.917,0.392,10,-5.1080000000000005,0,0.316,0.16,0.00015800000000000002,0.10400000000000001,0.544,131.514,audio_features,3tuyK9qfen7lPMji9Saw3d,spotify:track:3tuyK9qfen7lPMji9Saw3d,https://api.spotify.com/v1/tracks/3tuyK9qfen7lPMji9Saw3d,https://api.spotify.com/v1/audio-analysis/3tuyK9qfen7lPMji9Saw3d,160907,4,47,We Both Know,Bryson Tiller
1699,0.932,0.7020000000000001,7,-3.4589999999999996,0,0.0904,0.0030399999999999997,1.86e-05,0.267,0.5329999999999999,143.001,audio_features,2rUwQj4SWaP2anuGDtNpYR,spotify:track:2rUwQj4SWaP2anuGDtNpYR,https://api.spotify.com/v1/tracks/2rUwQj4SWaP2anuGDtNpYR,https://api.spotify.com/v1/audio-analysis/2rUwQj4SWaP2anuGDtNpYR,167853,4,57,Self-Made,Bryson Tiller
1700,0.431,0.672,7,-6.534,1,0.46299999999999997,0.043,0.0,0.618,0.235,76.734,audio_features,6ZCsp2zQsSTCilvGVefGVN,spotify:track:6ZCsp2zQsSTCilvGVefGVN,https://api.spotify.com/v1/tracks/6ZCsp2zQsSTCilvGVefGVN,https://api.spotify.com/v1/audio-analysis/6ZCsp2zQsSTCilvGVefGVN,182560,4,44,High Stakes,Bryson Tiller
1701,0.47100000000000003,0.564,1,-9.241,0,0.21,0.0236,3.89e-06,0.10300000000000001,0.406,122.119,audio_features,52LjL3x9tNh6C4eI6SMceX,spotify:track:52LjL3x9tNh6C4eI6SMceX,https://api.spotify.com/v1/tracks/52LjL3x9tNh6C4eI6SMceX,https://api.spotify.com/v1/audio-analysis/52LjL3x9tNh6C4eI6SMceX,145120,4,43,Rain On Me (Intro),Bryson Tiller
1702,0.551,0.502,2,-7.557,0,0.0512,0.466,0.0,0.248,0.16699999999999998,109.927,audio_features,6Zq6JGUUKEq3XKByDbf2X6,spotify:track:6Zq6JGUUKEq3XKByDbf2X6,https://api.spotify.com/v1/tracks/6Zq6JGUUKEq3XKByDbf2X6,https://api.spotify.com/v1/audio-analysis/6Zq6JGUUKEq3XKByDbf2X6,174589,4,27,Plush Duvet,Eric Bellinger
1703,0.619,0.8059999999999999,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,audio_features,7bmqcI1HQwx1PWwYyZO0lg,spotify:track:7bmqcI1HQwx1PWwYyZO0lg,https://api.spotify.com/v1/tracks/7bmqcI1HQwx1PWwYyZO0lg,https://api.spotify.com/v1/audio-analysis/7bmqcI1HQwx1PWwYyZO0lg,253080,4,0,Kiss It Better,Rihanna
1704,0.8059999999999999,0.5710000000000001,10,-5.986000000000001,1,0.0397,0.0039299999999999995,0.0,0.34,0.722,124.1,audio_features,0ERv44yTvPI3NAsdQTHAIS,spotify:track:0ERv44yTvPI3NAsdQTHAIS,https://api.spotify.com/v1/tracks/0ERv44yTvPI3NAsdQTHAIS,https://api.spotify.com/v1/audio-analysis/0ERv44yTvPI3NAsdQTHAIS,214800,4,48,Ya Man Ain't Me,Chris Brown
1705,0.5770000000000001,0.523,0,-5.537999999999999,0,0.0429,0.491,0.0,0.147,0.29,134.93,audio_features,06u5LrUpbosQlQ1QJFhPpG,spotify:track:06u5LrUpbosQlQ1QJFhPpG,https://api.spotify.com/v1/tracks/06u5LrUpbosQlQ1QJFhPpG,https://api.spotify.com/v1/audio-analysis/06u5LrUpbosQlQ1QJFhPpG,231400,4,78,Drew Barrymore,SZA
1706,0.701,0.624,10,-11.115,1,0.306,0.21899999999999997,0.0,0.107,0.38299999999999995,93.024,audio_features,55GLc4nywcX4aIlOcx1u06,spotify:track:55GLc4nywcX4aIlOcx1u06,https://api.spotify.com/v1/tracks/55GLc4nywcX4aIlOcx1u06,https://api.spotify.com/v1/audio-analysis/55GLc4nywcX4aIlOcx1u06,239160,4,55,FaceTime,21 Savage
1707,0.805,0.7020000000000001,1,-4.877,1,0.0887,0.0639,0.0,0.12300000000000001,0.225,120.04799999999999,audio_features,5yvhdo8FXbBsIllxv2Rr94,spotify:track:5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/tracks/5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/audio-analysis/5yvhdo8FXbBsIllxv2Rr94,196133,4,67,Prom,SZA
1708,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,3,76,The Weekend,SZA
1709,0.6920000000000001,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4,78,Broken Clocks,SZA
1710,0.795,0.594,0,-6.2,1,0.0748,0.11199999999999999,0.0,0.162,0.409,135.002,audio_features,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,275080,4,80,Love Galore,SZA
1711,0.371,0.84,0,-6.021,1,0.292,0.284,4.79e-06,0.135,0.228,86.934,audio_features,76KTeba6u3LfBL4EsCZaTe,spotify:track:76KTeba6u3LfBL4EsCZaTe,https://api.spotify.com/v1/tracks/76KTeba6u3LfBL4EsCZaTe,https://api.spotify.com/v1/audio-analysis/76KTeba6u3LfBL4EsCZaTe,239467,4,54,I Care,Beyoncé
1712,0.73,0.457,9,-7.26,1,0.28300000000000003,0.0705,0.0,0.124,0.5489999999999999,111.352,audio_features,19woxaSpjOefa2JnAOoqW5,spotify:track:19woxaSpjOefa2JnAOoqW5,https://api.spotify.com/v1/tracks/19woxaSpjOefa2JnAOoqW5,https://api.spotify.com/v1/audio-analysis/19woxaSpjOefa2JnAOoqW5,208400,4,72,Garden (Say It Like Dat),SZA
1713,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,audio_features,15EPc80XuFrb2LmOzGjuRg,spotify:track:15EPc80XuFrb2LmOzGjuRg,https://api.spotify.com/v1/tracks/15EPc80XuFrb2LmOzGjuRg,https://api.spotify.com/v1/audio-analysis/15EPc80XuFrb2LmOzGjuRg,176702,4,75,Crew,GoldLink
1714,0.6509999999999999,0.7659999999999999,0,-9.935,1,0.0299,0.20600000000000002,0.00103,0.36200000000000004,0.9490000000000001,116.74,audio_features,17S4XrLvF5jlGvGCJHgF51,spotify:track:17S4XrLvF5jlGvGCJHgF51,https://api.spotify.com/v1/tracks/17S4XrLvF5jlGvGCJHgF51,https://api.spotify.com/v1/audio-analysis/17S4XrLvF5jlGvGCJHgF51,242107,4,72,Learning To Fly,Tom Petty and the Heartbreakers
1715,0.451,0.669,10,-9.033,1,0.0651,0.0267,0.0,0.153,0.523,169.632,audio_features,5xS9hkTGfxqXyxX6wWWTt4,spotify:track:5xS9hkTGfxqXyxX6wWWTt4,https://api.spotify.com/v1/tracks/5xS9hkTGfxqXyxX6wWWTt4,https://api.spotify.com/v1/audio-analysis/5xS9hkTGfxqXyxX6wWWTt4,272133,4,0,Mary Jane's Last Dance,Tom Petty and the Heartbreakers
1716,0.64,0.6629999999999999,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.6629999999999999,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4,82,Fortunate Son,Creedence Clearwater Revival
1717,0.647,0.762,2,-5.856,1,0.0287,0.0599,3.35e-06,0.0705,0.93,89.837,audio_features,6NxsCnLeLd8Ai1TrgGxzIx,spotify:track:6NxsCnLeLd8Ai1TrgGxzIx,https://api.spotify.com/v1/tracks/6NxsCnLeLd8Ai1TrgGxzIx,https://api.spotify.com/v1/audio-analysis/6NxsCnLeLd8Ai1TrgGxzIx,141600,4,0,Bad Moon Rising,Creedence Clearwater Revival
1718,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.27399999999999997,0.813,130.31799999999998,audio_features,36gPq8WG7tDxrblyGVUCiT,spotify:track:36gPq8WG7tDxrblyGVUCiT,https://api.spotify.com/v1/tracks/36gPq8WG7tDxrblyGVUCiT,https://api.spotify.com/v1/audio-analysis/36gPq8WG7tDxrblyGVUCiT,161467,4,71,Up Around The Bend,Creedence Clearwater Revival
1719,0.7040000000000001,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.47200000000001,audio_features,5tmrnhMxx39jnu3kjopMdP,spotify:track:5tmrnhMxx39jnu3kjopMdP,https://api.spotify.com/v1/tracks/5tmrnhMxx39jnu3kjopMdP,https://api.spotify.com/v1/audio-analysis/5tmrnhMxx39jnu3kjopMdP,238267,4,62,Evil Ways,Santana
1720,0.48100000000000004,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.8320000000000001,0.375,122.883,audio_features,6mFkJmJqdDVQ1REhVfGgd1,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744,4,77,Wish You Were Here,Pink Floyd
1721,0.64,0.6509999999999999,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.8009999999999999,111.676,audio_features,4c4jJJoaiY21t2TyRZgdWS,spotify:track:4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/tracks/4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/audio-analysis/4c4jJJoaiY21t2TyRZgdWS,271573,4,71,Magic Carpet Ride,Steppenwolf
1722,0.43799999999999994,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,audio_features,63OFKbMaZSDZ4wtesuuq6f,spotify:track:63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/tracks/63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/audio-analysis/63OFKbMaZSDZ4wtesuuq6f,210373,4,74,Born To Be Wild,Steppenwolf
1723,0.249,0.8340000000000001,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.33799999999999997,118.223,audio_features,5EWPGh7jbTNO2wakv8LjUI,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,547107,4,73,Free Bird,Lynyrd Skynyrd
1724,0.31,0.7,9,-5.678,1,0.047,0.011000000000000001,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4,85,Back In Black,AC/DC
1725,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.38299999999999995,0.695,117.111,audio_features,5AJrhrwz4oSZX2PwwV4qrN,spotify:track:5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/tracks/5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/audio-analysis/5AJrhrwz4oSZX2PwwV4qrN,214027,4,66,Time Of The Season (Mono Version),The Zombies
1726,0.5870000000000001,0.872,7,-5.066,1,0.0484,0.018000000000000002,0.0,0.622,0.735,159.925,audio_features,1OxcIUqVmVYxT6427tbhDW,spotify:track:1OxcIUqVmVYxT6427tbhDW,https://api.spotify.com/v1/tracks/1OxcIUqVmVYxT6427tbhDW,https://api.spotify.com/v1/audio-analysis/1OxcIUqVmVYxT6427tbhDW,221333,4,71,Fly Away,Lenny Kravitz
